vin_#,brand,model,model_year,series,segment,bodystyle,month_sold,day_sold,year_sold,sold_date,quarter,sales_volume,drive_configuration,engine,transmission,trim,color,seats,package,moonroof,parking_assist,remote_start,keyless_entry_keypad,premium_radio,power_mirror,moonroof_cost,parking_assist_cost,remote_start_cost,keyless_entry_keypad_cost,premium_radio_cost,power_mirror_cost,region,country_of_sale,days_on_lot,sales_channel_l1,sales_channel_l2,sales_channel_l3,marketing_campaign,gross_sales,variable_marketing,net_sales,labor,tooling,materials,option_costs,package_costs,freight,overhead,warranty,engineering,depreciation,total_variable_cost,contribution_margin,total_fixed_cost,tariffs,net_revenue,after_tax,sales_date
1ABCD2E34FG638491,Tatra,Jespie,2015.0,J2,Mid-Size,Sedan,9.0,12.0,2015.0,9/12/15,Q3,1.0,AWD,v7 Diesel,6 Speed Manual,Luxury,Champagne,Cloth,Technology Package,0,0.0,1,0.0,1.0,1.0,0.0,0.0,425.0,0.0,710.0,370.0,North America,USA,129,Retail,Government,Financing,Low-Interest Financing,15228.0,2145.0,13083.0,1608.0,1754.0,4586.0,2055.0,1795.0,987.0,1087.0,1649.0,1744.0,585.0,13767.0,-684.0,4083.0,416.0,-4767.0,-5183.0,2015-09-12
1ABCD6E34FG638780,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,7.0,27.0,2016.0,7/27/16,Q3,1.0,FWD,v7 Turbo,5 Speed Auto,Deluxe,Silver,Cloth,Exterior Protection Package,1,0.0,0,0.0,0.0,1.0,825.0,0.0,0.0,0.0,0.0,370.0,North America,USA,130,Retail,Government,Financing,Low-Interest Financing,15206.0,4769.0,10437.0,1606.0,1752.0,4745.0,2040.0,1567.0,995.0,1065.0,1924.0,2031.0,571.0,13942.0,-3505.0,4353.0,415.0,-7859.0,-8274.0,2016-07-27
1ABCD2E34FG638531,Tatra,Jespie,2015.0,J2,Mid-Size,Sedan,9.0,12.0,2015.0,9/12/15,Q3,1.0,AWD,v7 Diesel,6 Speed Manual,Luxury,Champagne,Cloth,Technology Package,0,0.0,1,0.0,1.0,1.0,0.0,0.0,425.0,0.0,710.0,370.0,North America,USA,130,Retail,Government,Financing,Low-Interest Financing,15228.0,2145.0,13083.0,1608.0,1754.0,4586.0,2055.0,1795.0,987.0,1087.0,1649.0,1744.0,585.0,13767.0,-684.0,4083.0,416.0,-4767.0,-5183.0,2015-09-12
1ABCD2E34FG638488,Tatra,Jespie,2015.0,J2,Mid-Size,Sedan,2.0,11.0,2015.0,2/11/15,Q1,1.0,AWD,v7 Turbo,5 Speed Auto,Special Edition,White,Cloth,Parking Technology Package,1,1.0,1,0.0,0.0,0.0,825.0,870.0,425.0,0.0,0.0,0.0,North America,Mexico,133,Retail,Government,Cash,Cash Rebates,14845.0,4107.0,10738.0,1568.0,1710.0,4988.0,2670.0,1795.0,998.0,1283.0,1425.0,1710.0,570.0,14726.0,-3988.0,3990.0,1148.0,-7978.0,-9126.0,2015-02-11
1ABCD2E34FG638713,Tatra,Jespie,2015.0,J2,Mid-Size,Sedan,4.0,12.0,2015.0,4/12/15,Q2,1.0,AWD,v9 Supercharged,5 Speed Manual,Base,Silver,Cloth,Handling Package,0,1.0,1,0.0,1.0,1.0,0.0,870.0,425.0,0.0,710.0,370.0,North America,USA,135,Retail,Government,Leasing,Special Leases,14355.0,2691.0,11664.0,1516.0,1654.0,4180.0,2925.0,1649.0,1027.0,1240.0,1561.0,1453.0,667.0,14098.0,-2434.0,3774.0,392.0,-6208.0,-6600.0,2015-04-12
1ABCD2E34FG638426,Tatra,Jespie,2015.0,J2,Mid-Size,Sedan,5.0,3.0,2015.0,5/3/15,Q2,1.0,AWD,v9 Supercharged,5 Speed Manual,Base,Silver,Cloth,Handling Package,0,1.0,1,0.0,1.0,1.0,0.0,870.0,425.0,0.0,710.0,370.0,North America,USA,135,Retail,Government,Leasing,Special Leases,14355.0,2691.0,11664.0,1516.0,1654.0,4278.0,2925.0,1567.0,1057.0,1240.0,1561.0,1313.0,697.0,14144.0,-2480.0,3664.0,392.0,-6144.0,-6536.0,2015-05-03
1ABCD2E34FG638193,Tatra,Jespie,2015.0,J2,Mid-Size,Sedan,11.0,3.0,2015.0,11/3/15,Q4,1.0,FWD,v7 Gas,6 Speed Manual,Luxury,Blue,Cloth,Parking Technology Package,1,0.0,1,0.0,0.0,0.0,825.0,0.0,425.0,0.0,0.0,0.0,North America,USA,137,Retail,Government,Leasing,Dealer Cash Incentives,14966.0,2798.0,12169.0,1580.0,1724.0,5029.0,1250.0,1649.0,1006.0,1293.0,1437.0,1724.0,575.0,13244.0,-1075.0,4023.0,409.0,-5098.0,-5507.0,2015-11-03
1ABCD2E34FG638512,Tatra,Jespie,2015.0,J2,Mid-Size,Sedan,1.0,17.0,2015.0,1/17/15,Q1,1.0,FWD,v7 Gas,6 Speed Manual,Luxury,White,Cloth,Parking Technology Package,1,0.0,1,0.0,0.0,0.0,825.0,0.0,425.0,0.0,0.0,0.0,North America,USA,137,Retail,Government,Leasing,Dealer Cash Incentives,14630.0,2735.0,11895.0,1545.0,1685.0,4916.0,1250.0,1649.0,983.0,1264.0,1404.0,1685.0,562.0,13011.0,-1116.0,3933.0,399.0,-5049.0,-5448.0,2015-01-17
1ABCD6E34FG638866,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,7.0,27.0,2016.0,7/27/16,Q3,1.0,RWD,v7 Diesel,6 Speed Manual,Deluxe,Champagne,Cloth,Appearance Package,0,0.0,1,1.0,0.0,0.0,0.0,0.0,425.0,640.0,0.0,0.0,North America,USA,145,Fleet,Employee/Partner Programs,Financing,Low-Interest Financing,16379.0,2752.0,13627.0,1648.0,1797.0,4626.0,2035.0,1110.0,1009.0,1348.0,1605.0,1796.0,599.0,13380.0,247.0,4193.0,447.0,-3946.0,-4393.0,2016-07-27
1ABCD6E34FG638681,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,6.0,3.0,2016.0,6/3/16,Q2,1.0,FWD,v7 Diesel,6 Speed Manual,Base,Champagne,Cloth,Appearance Package,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,370.0,North America,USA,146,Fleet,Employee/Partner Programs,Financing,Segment and Misc Incentives,15204.0,2753.0,12451.0,1606.0,1751.0,4168.0,370.0,1734.0,1106.0,1314.0,1597.0,1450.0,669.0,11894.0,557.0,3870.0,415.0,-3313.0,-3728.0,2016-06-03
1ABCD6E34FG638100,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,10.0,8.0,2016.0,10/8/16,Q4,1.0,FWD,v7 Turbo,5 Speed Auto,Deluxe,Champagne,Cloth,Exterior Protection Package,1,0.0,0,0.0,0.0,1.0,825.0,0.0,0.0,0.0,0.0,370.0,North America,USA,147,Retail,Government,Leasing,Low-Interest Financing,15556.0,4879.0,10677.0,1643.0,1792.0,4854.0,2040.0,1567.0,1018.0,1089.0,1969.0,2077.0,584.0,14180.0,-3503.0,4453.0,425.0,-7956.0,-8381.0,2016-10-08
1ABCD6E34FG638424,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,5.0,3.0,2016.0,5/3/16,Q2,1.0,AWD,v9 Gas,6 Speed Manual,Special Edition,Blue,Cloth,Technology Package,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,370.0,North America,USA,157,Fleet,Employee/Partner Programs,Cash,Low-Interest Financing,17555.0,2468.0,15086.0,1854.0,2022.0,4495.0,2210.0,1270.0,1079.0,1517.0,1597.0,1242.0,678.0,14022.0,1064.0,3942.0,479.0,-2878.0,-3357.0,2016-05-03
1ABCD6E34FG638203,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,10.0,17.0,2016.0,10/17/16,Q4,1.0,FWD,v9 Supercharged,5 Speed Auto,Special Edition,White,Cloth,Exterior Protection Package,0,1.0,0,0.0,0.0,1.0,0.0,870.0,0.0,0.0,0.0,370.0,North America,USA,159,Fleet,Employee/Partner Programs,Cash,Cash Rebates,15889.0,2862.0,13027.0,1679.0,1832.0,5160.0,2085.0,1110.0,965.0,1069.0,1828.0,1921.0,611.0,13896.0,-869.0,4364.0,434.0,-5233.0,-5666.0,2016-10-17
1ABCD6E34FG638749,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,9.0,12.0,2016.0,9/12/16,Q3,1.0,AWD,v7 Diesel,6 Speed Manual,Luxury,Black,Cloth,Technology Package,0,0.0,1,0.0,1.0,1.0,0.0,0.0,425.0,0.0,710.0,370.0,North America,USA,185,Retail,Government,Cash,Low-Interest Financing,15578.0,2194.0,13384.0,1645.0,1795.0,4810.0,2055.0,1110.0,930.0,1072.0,2042.0,2044.0,598.0,13664.0,-280.0,4437.0,425.0,-4717.0,-5142.0,2016-09-12
1ABCD6E34FG638518,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,9.0,12.0,2016.0,9/12/16,Q3,1.0,FWD,v7 Diesel,5 Speed Auto,Deluxe,Champagne,Cloth,Exterior Protection Package,0,1.0,0,1.0,1.0,1.0,0.0,870.0,0.0,640.0,710.0,370.0,North America,USA,190,Retail,Government,Leasing,Low-Interest Financing,17508.0,2529.0,14979.0,1725.0,1881.0,4975.0,3435.0,1795.0,979.0,1411.0,1970.0,1954.0,627.0,16290.0,-1311.0,4462.0,478.0,-5774.0,-6252.0,2016-09-12
1ABCD6E34FG638102,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,11.0,6.0,2016.0,11/6/16,Q4,1.0,FWD,v7 Turbo,5 Speed Auto,Deluxe,Silver,Cloth,Exterior Protection Package,1,0.0,0,0.0,0.0,1.0,825.0,0.0,0.0,0.0,0.0,370.0,North America,USA,191,Retail,Government,Financing,Low-Interest Financing,15556.0,4879.0,10677.0,1643.0,1792.0,5227.0,2040.0,1270.0,1045.0,1344.0,1493.0,1792.0,597.0,14062.0,-3385.0,4181.0,425.0,-7567.0,-7991.0,2016-11-06
1ABCD6E34FG638439,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,3.0,10.0,2016.0,3/10/16,Q1,1.0,AWD,v7 Diesel,6 Speed Manual,Special Edition,Black,Cloth,Interior Package,0,0.0,1,1.0,0.0,0.0,0.0,0.0,425.0,640.0,0.0,0.0,North America,USA,192,Retail,Government,Cash,Segment and Misc Incentives,17928.0,1443.0,16485.0,1893.0,2065.0,6024.0,1615.0,1734.0,1205.0,1549.0,1721.0,2065.0,688.0,15741.0,744.0,4819.0,489.0,-4075.0,-4565.0,2016-03-10
1ABCD6E34FG638593,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,6.0,27.0,2016.0,6/27/16,Q2,1.0,AWD,v9 Turbo,5 Speed Auto,Special Edition,Champagne,Cloth,Interior Package,1,1.0,0,1.0,0.0,0.0,825.0,870.0,0.0,640.0,0.0,0.0,North America,USA,193,Retail,Government,Cash,Special Leases,15313.0,4201.0,11112.0,1617.0,1764.0,4386.0,3305.0,1110.0,1072.0,1323.0,1597.0,1376.0,696.0,14410.0,-3298.0,3836.0,418.0,-7134.0,-7552.0,2016-06-27
1ABCD6E34FG638531,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,9.0,12.0,2016.0,9/12/16,Q3,1.0,AWD,v7 Diesel,6 Speed Manual,Luxury,Blue,Cloth,Technology Package,0,0.0,1,0.0,1.0,1.0,0.0,0.0,425.0,0.0,710.0,370.0,North America,USA,193,Retail,Government,Cash,Low-Interest Financing,15578.0,2194.0,13384.0,1645.0,1795.0,4691.0,2055.0,1110.0,1010.0,1112.0,1687.0,1784.0,598.0,13310.0,74.0,4177.0,425.0,-4103.0,-4528.0,2016-09-12
1ABCD6E34FG638647,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,8.0,20.0,2016.0,8/20/16,Q3,1.0,RWD,v9 Supercharged,6 Speed Manual,Special Edition,Silver,Cloth,Interior Package,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,North America,USA,194,Fleet,Employee/Partner Programs,Financing,Low-Interest Financing,16701.0,2478.0,14224.0,1796.0,1959.0,5094.0,1060.0,1110.0,994.0,1108.0,1887.0,1790.0,653.0,13049.0,1174.0,4403.0,456.0,-3228.0,-3684.0,2016-08-20
1ABCD6E34FG638796,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,8.0,20.0,2016.0,8/20/16,Q3,1.0,RWD,i5 Supercharged,5 Speed Manual,Base,White,Cloth,Technology Package,1,0.0,0,1.0,1.0,0.0,825.0,0.0,0.0,640.0,710.0,0.0,North America,USA,213,Retail,Government,Leasing,Special Leases,14678.0,2243.0,12435.0,1534.0,1673.0,4666.0,3145.0,1270.0,943.0,1255.0,2003.0,1803.0,558.0,14816.0,-2381.0,4033.0,401.0,-6415.0,-6815.0,2016-08-20
1ABCD6E34FG638795,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,4.0,1.0,2016.0,4/1/16,Q2,1.0,AWD,v7 Diesel,6 Speed Auto,Special Edition,Champagne,Cloth,Appearance Package,0,1.0,1,1.0,0.0,0.0,0.0,870.0,425.0,640.0,0.0,0.0,North America,USA,214,Retail,Government,Cash,Low-Interest Financing,15719.0,2478.0,13242.0,1660.0,1811.0,4334.0,2485.0,1020.0,1100.0,1358.0,1597.0,1510.0,652.0,13554.0,-312.0,3972.0,429.0,-4285.0,-4714.0,2016-04-01
1ABCD6E34FG638889,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,7.0,27.0,2016.0,7/27/16,Q3,1.0,FWD,v9 Supercharged,5 Speed Auto,Special Edition,Gray,Cloth,Exterior Protection Package,0,1.0,0,0.0,0.0,1.0,0.0,870.0,0.0,0.0,0.0,370.0,North America,USA,227,Fleet,Employee/Partner Programs,Leasing,Cash Rebates,15542.0,2798.0,12745.0,1641.0,1790.0,4921.0,2085.0,1110.0,978.0,1110.0,1843.0,1831.0,597.0,13688.0,-944.0,4218.0,424.0,-5162.0,-5587.0,2016-07-27
1ABCD6E34FG638543,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,8.0,20.0,2016.0,8/20/16,Q3,1.0,RWD,v9 Supercharged,6 Speed Manual,Special Edition,Black,Cloth,Interior Package,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,North America,USA,227,Fleet,Employee/Partner Programs,Leasing,Low-Interest Financing,17008.0,2478.0,14531.0,1796.0,1959.0,4919.0,1060.0,1110.0,1006.0,1033.0,1851.0,1904.0,653.0,12774.0,1757.0,4516.0,464.0,-2760.0,-3224.0,2016-08-20
1ABCD6E34FG638158,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,10.0,17.0,2016.0,10/17/16,Q4,1.0,RWD,v9 Diesel,5 Speed Manual,Special Edition,Black,Cloth,Handling Package,1,1.0,0,0.0,1.0,1.0,825.0,870.0,0.0,0.0,710.0,370.0,North America,USA,230,Fleet,Employee/Partner Programs,Leasing,Segment and Misc Incentives,15181.0,4879.0,10302.0,1603.0,1749.0,4840.0,3745.0,1795.0,960.0,1312.0,2041.0,1866.0,583.0,16295.0,-5993.0,4198.0,414.0,-10191.0,-10606.0,2016-10-17
1ABCD6E34FG638599,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,4.0,24.0,2016.0,4/24/16,Q2,1.0,FWD,v7 Diesel,6 Speed Manual,Base,Black,Cloth,Appearance Package,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,370.0,North America,USA,232,Fleet,Employee/Partner Programs,Financing,Segment and Misc Incentives,15204.0,2753.0,12451.0,1606.0,1751.0,4500.0,370.0,1490.0,1065.0,1314.0,1597.0,1492.0,676.0,11941.0,510.0,3919.0,415.0,-3409.0,-3824.0,2016-04-24
1ABCD6E34FG638168,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,11.0,20.0,2016.0,11/20/16,Q4,1.0,AWD,v7 Turbo,5 Speed Manual,Base,Black,Cloth,Handling Package,0,0.0,1,0.0,1.0,0.0,0.0,0.0,425.0,0.0,710.0,0.0,North America,USA,232,Retail,Government,Leasing,Special Leases,16502.0,4298.0,12204.0,1743.0,1901.0,4884.0,2105.0,1795.0,1041.0,1098.0,1894.0,1992.0,634.0,14560.0,-2356.0,4526.0,450.0,-6883.0,-7333.0,2016-11-20
1ABCD6E34FG638921,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,9.0,12.0,2016.0,9/12/16,Q3,1.0,AWD,v7 Turbo,5 Speed Manual,Base,White,Cloth,Handling Package,0,0.0,1,0.0,1.0,0.0,0.0,0.0,425.0,0.0,710.0,0.0,North America,USA,243,Retail,Government,Cash,Special Leases,16131.0,4201.0,11929.0,1703.0,1858.0,4774.0,2105.0,1795.0,1018.0,1073.0,1852.0,1947.0,619.0,14320.0,-2391.0,4424.0,440.0,-6816.0,-7256.0,2016-09-12
1ABCD6E34FG638898,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,5.0,3.0,2016.0,5/3/16,Q2,1.0,AWD,v9 Gas,6 Speed Manual,Special Edition,White,Cloth,Technology Package,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,370.0,North America,USA,243,Fleet,Employee/Partner Programs,Leasing,Low-Interest Financing,17555.0,2468.0,15086.0,1854.0,2022.0,4422.0,2210.0,1567.0,1023.0,1517.0,1597.0,1405.0,674.0,14190.0,896.0,4101.0,479.0,-3205.0,-3684.0,2016-05-03
1ABCD6E34FG638523,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,6.0,3.0,2016.0,6/3/16,Q2,1.0,FWD,v7 Gas,6 Speed Auto,Special Edition,Blue,Cloth,Technology Package,1,0.0,0,1.0,0.0,1.0,825.0,0.0,0.0,640.0,0.0,370.0,North America,USA,245,Retail,Government,Cash,Cash Rebates,16634.0,4769.0,11865.0,1757.0,1916.0,4451.0,2385.0,1649.0,1119.0,1437.0,1597.0,1249.0,647.0,14395.0,-2530.0,3812.0,454.0,-6342.0,-6796.0,2016-06-03
1ABCD6E34FG638688,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,7.0,27.0,2016.0,7/27/16,Q3,1.0,FWD,v9 Supercharged,5 Speed Auto,Special Edition,Black,Cloth,Exterior Protection Package,0,1.0,0,0.0,0.0,1.0,0.0,870.0,0.0,0.0,0.0,370.0,North America,USA,248,Fleet,Employee/Partner Programs,Cash,Cash Rebates,15542.0,2798.0,12745.0,1641.0,1790.0,4921.0,2085.0,1110.0,978.0,1110.0,1843.0,1831.0,597.0,13688.0,-944.0,4218.0,424.0,-5162.0,-5587.0,2016-07-27
1ABCD6E34FG638510,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,9.0,12.0,2016.0,9/12/16,Q3,1.0,RWD,i5 Diesel,6 Speed Auto,Deluxe,Blue,Cloth,Technology Package,0,0.0,1,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,North America,USA,262,Fleet,Employee/Partner Programs,Cash,Dealer Cash Incentives,16293.0,2864.0,13429.0,1665.0,1816.0,4693.0,1395.0,1270.0,937.0,1362.0,1615.0,1840.0,605.0,12936.0,493.0,4262.0,445.0,-3769.0,-4214.0,2016-09-12
1ABCD6E34FG638968,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,6.0,27.0,2016.0,6/27/16,Q2,1.0,AWD,v7 Diesel,6 Speed Auto,Special Edition,Blue,Cloth,Appearance Package,0,1.0,1,1.0,0.0,0.0,0.0,870.0,425.0,640.0,0.0,0.0,North America,USA,263,Retail,Government,Cash,Low-Interest Financing,15719.0,2478.0,13242.0,1660.0,1811.0,4485.0,2485.0,1270.0,1122.0,1358.0,1597.0,1231.0,697.0,13977.0,-735.0,3738.0,429.0,-4474.0,-4903.0,2016-06-27
1ABCD6E34FG638838,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,8.0,20.0,2016.0,8/20/16,Q3,1.0,RWD,v9 Diesel,5 Speed Manual,Special Edition,Champagne,Cloth,Handling Package,1,1.0,0,0.0,1.0,1.0,825.0,870.0,0.0,0.0,710.0,370.0,North America,USA,270,Fleet,Employee/Partner Programs,Financing,Segment and Misc Incentives,14840.0,4769.0,10070.0,1567.0,1710.0,4669.0,3745.0,1649.0,976.0,1072.0,1981.0,1913.0,570.0,15659.0,-5588.0,4192.0,405.0,-9781.0,-10186.0,2016-08-20
1ABCD6E34FG638862,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,9.0,12.0,2016.0,9/12/16,Q3,1.0,AWD,v7 Turbo,5 Speed Manual,Base,Gray,Cloth,Handling Package,0,0.0,1,0.0,1.0,0.0,0.0,0.0,425.0,0.0,710.0,0.0,North America,USA,277,Retail,Government,Cash,Special Leases,16131.0,4201.0,11929.0,1703.0,1858.0,4908.0,2105.0,1795.0,997.0,1064.0,1717.0,1976.0,619.0,14290.0,-2360.0,4454.0,440.0,-6815.0,-7255.0,2016-09-12
1ABCD6E34FG638456,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,3.0,2.0,2016.0,3/2/16,Q1,1.0,FWD,v7 Turbo,5 Speed Auto,Deluxe,Champagne,Cloth,Exterior Protection Package,1,0.0,0,0.0,0.0,1.0,825.0,0.0,0.0,0.0,0.0,370.0,North America,USA,279,Retail,Government,Leasing,Low-Interest Financing,15206.0,4769.0,10437.0,1606.0,1752.0,5109.0,2040.0,1020.0,1022.0,1314.0,1460.0,1752.0,584.0,13570.0,-3134.0,4087.0,415.0,-7221.0,-7636.0,2016-03-02
1ABCD6E34FG638512,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,1.0,17.0,2016.0,1/17/16,Q1,1.0,FWD,v7 Gas,6 Speed Manual,Luxury,Gray,Cloth,Parking Technology Package,1,0.0,1,0.0,0.0,0.0,825.0,0.0,425.0,0.0,0.0,0.0,North America,USA,285,Retail,Government,Financing,Dealer Cash Incentives,14966.0,2798.0,12169.0,1580.0,1724.0,5029.0,1250.0,1020.0,1006.0,1293.0,1437.0,1724.0,575.0,12615.0,-446.0,4023.0,409.0,-4469.0,-4878.0,2016-01-17
1ABCD6E34FG638104,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,11.0,29.0,2016.0,11/29/16,Q4,1.0,RWD,v9 Diesel,5 Speed Manual,Special Edition,Black,Cloth,Handling Package,1,1.0,0,0.0,1.0,1.0,825.0,870.0,0.0,0.0,710.0,370.0,North America,USA,286,Fleet,Employee/Partner Programs,Financing,Segment and Misc Incentives,15181.0,4879.0,10302.0,1603.0,1749.0,4776.0,3745.0,1020.0,998.0,1097.0,2026.0,1957.0,583.0,15266.0,-4964.0,4289.0,414.0,-9252.0,-9667.0,2016-11-29
1ABCD6E34FG638825,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,9.0,12.0,2016.0,9/12/16,Q3,1.0,AWD,v7 Turbo,5 Speed Manual,Base,White,Cloth,Handling Package,0,0.0,1,0.0,1.0,0.0,0.0,0.0,425.0,0.0,710.0,0.0,North America,USA,287,Retail,Government,Leasing,Special Leases,16131.0,4201.0,11929.0,1703.0,1858.0,4908.0,2105.0,1795.0,997.0,1064.0,1717.0,1976.0,619.0,14290.0,-2360.0,4454.0,440.0,-6815.0,-7255.0,2016-09-12
1ABCD6E34FG638806,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,7.0,27.0,2016.0,7/27/16,Q3,1.0,FWD,v9 Supercharged,5 Speed Auto,Special Edition,White,Cloth,Exterior Protection Package,0,1.0,0,0.0,0.0,1.0,0.0,870.0,0.0,0.0,0.0,370.0,North America,USA,288,Fleet,Employee/Partner Programs,Financing,Cash Rebates,15532.0,2798.0,12734.0,1641.0,1790.0,5044.0,2085.0,1110.0,943.0,1044.0,1787.0,1878.0,597.0,13656.0,-921.0,4266.0,424.0,-5187.0,-5611.0,2016-07-27
1ABCD6E34FG638701,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,9.0,12.0,2016.0,9/12/16,Q3,1.0,FWD,i5 Gas,5 Speed Auto,Deluxe,Blue,Cloth,Exterior Protection Package,0,1.0,0,0.0,0.0,0.0,0.0,870.0,0.0,0.0,0.0,0.0,North America,USA,290,Retail,Government,Cash,Segment and Misc Incentives,17479.0,2864.0,14615.0,1788.0,1951.0,4880.0,1295.0,1270.0,1010.0,1463.0,1870.0,1891.0,650.0,13576.0,1039.0,4491.0,477.0,-3452.0,-3930.0,2016-09-12
1ABCD6E34FG638253,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,10.0,1.0,2016.0,10/1/16,Q4,1.0,FWD,v7 Turbo,5 Speed Auto,Deluxe,Blue,Cloth,Exterior Protection Package,1,0.0,0,0.0,0.0,1.0,825.0,0.0,0.0,0.0,0.0,370.0,North America,USA,290,Retail,Government,Financing,Low-Interest Financing,15556.0,4879.0,10677.0,1643.0,1792.0,5230.0,2040.0,1795.0,1039.0,1087.0,1610.0,1804.0,597.0,14443.0,-3767.0,4194.0,425.0,-7960.0,-8385.0,2016-10-01
1ABCD6E34FG638169,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,10.0,24.0,2016.0,10/24/16,Q4,1.0,RWD,v9 Diesel,5 Speed Manual,Special Edition,Champagne,Cloth,Handling Package,1,1.0,0,0.0,1.0,1.0,825.0,870.0,0.0,0.0,710.0,370.0,North America,USA,291,Fleet,Employee/Partner Programs,Cash,Segment and Misc Incentives,15181.0,4879.0,10302.0,1603.0,1749.0,4776.0,3745.0,1270.0,998.0,1097.0,2026.0,1957.0,583.0,15516.0,-5214.0,4289.0,414.0,-9502.0,-9917.0,2016-10-24
1ABCD6E34FG638528,Tatra,Jespie,2016.0,J2,Mid-Size,Sedan,7.0,27.0,2016.0,7/27/16,Q3,1.0,FWD,v9 Supercharged,5 Speed Auto,Special Edition,White,Cloth,Exterior Protection Package,0,1.0,0,0.0,0.0,1.0,0.0,870.0,0.0,0.0,0.0,370.0,North America,USA,295,Fleet,Employee/Partner Programs,Leasing,Cash Rebates,15542.0,2798.0,12745.0,1641.0,1790.0,5044.0,2085.0,1110.0,943.0,1044.0,1787.0,1878.0,597.0,13656.0,-911.0,4266.0,424.0,-5177.0,-5601.0,2016-07-27
1ABCD3E34FG338353,Tatra,Jespie,2013.0,J1,Compact,Sedan,10.0,3.0,2016.0,10/3/16,Q4,1.0,RWD,v7 Supercharged,6 Speed Auto,Base,Gray,Cloth,Appearance Package,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,370.0,South America,Chile,17,Retail,Government,Leasing,Cash Rebates,39167.0,6696.0,32471.0,3442.0,3755.0,10953.0,370.0,1649.0,2191.0,2816.0,3129.0,3755.0,1252.0,24551.0,7921.0,8762.0,948.0,-842.0,-1790.0,2016-10-03
1ABCD3E34FG338381,Tatra,Jespie,2013.0,J1,Compact,Sedan,3.0,10.0,2016.0,3/10/16,Q1,1.0,RWD,i5 Supercharged,6 Speed Auto,Special Edition,White,Cloth,Interior Package,1,0.0,0,0.0,0.0,1.0,825.0,0.0,0.0,0.0,0.0,370.0,South America,Argentina,28,Retail,Government,Leasing,Segment and Misc Incentives,38330.0,5088.0,33242.0,3603.0,3930.0,11463.0,1195.0,1795.0,2293.0,2948.0,3275.0,3930.0,1310.0,26570.0,6672.0,9170.0,4822.0,-2499.0,-7320.0,2016-03-10
1ABCD3E34FG338336,Tatra,Jespie,2013.0,J1,Compact,Sedan,1.0,17.0,2016.0,1/17/16,Q1,1.0,AWD,i5 Diesel,6 Speed Auto,Special Edition,Silver,Cloth,Handling Package,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,710.0,370.0,Europe,Sweden,32,Fleet,Employee/Partner Programs,Cash,Low-Interest Financing,36820.0,1755.0,35065.0,3473.0,3788.0,11050.0,1500.0,1490.0,2210.0,2841.0,3157.0,3788.0,1263.0,25721.0,9344.0,8840.0,773.0,505.0,-269.0,2016-01-17
